molecule (Canonical/Isomeric SMILES),bacteria,MIC (µmol mL−1),MIC (µg mL−1),doi,id,type,group,group_name,Unnamed: 9,Molecular weight,MIC,log MIC,S. aureus,E. coli,Unnamed: 15,SAScore,MolWt,TPSA,HBD,HBA,RotatableBonds,LogP,QED Score
C1=C2C(=CC=C1Br)N(C(C=C2C)=O)CC3=C[N](N=N3)CC4=CC=C(C(=C4)C5=NC6=C([N]5)C=C(C(=C6)C)C)O[H],E. coli (CIP 53154),0.14,,https://doi.org/10.1016/j.molstruc.2023.135179,7c,hybrid,[H]OC1=CC=C(CN2C=C(CN3C(=O)C=CC4=CC=CC=C34)N=N2)C=C1C1=NC2=C([N]1)C=CC=C5,"quinolone-1,2,3-triazole",,568.4550000000003,0.14,-0.8538719643217619,-,+,,8.948217678393302,568.4550000000003,99.4,1.0,7.0,5.0,5.410760000000005,0.3065867200587164
C1=C2C(=CC=C1Br)N(C(C=C2C)=O)CC3=C[N](N=N3)CC4=CC=C(C(=C4)C5=NC6=C([N]5)C=CC(=C6)[Cl])O[H],E. coli (CIP 53154),0.14,,https://doi.org/10.1016/j.molstruc.2023.135179,7f,hybrid,[H]OC1=CC=C(CN2C=C(CN3C(=O)C=CC4=CC=CC=C34)N=N2)C=C1C1=NC2=C([N]1)C=CC=C6,"quinolone-1,2,3-triazole",,574.8460000000003,0.14,-0.8538719643217619,-,+,,8.935597317008098,574.8460000000003,99.4,1.0,7.0,5.0,5.447320000000004,0.3018287126402474
C1=C2C(=CC=C1Br)N(C(C=C2C)=O)CC3=C[N](N=N3)CC4=CC=C(C(=C4)C5=NC6=C([N]5)C=CC(=C6)[Br])O[H],E. coli (CIP 53154),4.03,,https://doi.org/10.1016/j.molstruc.2023.135179,7g,hybrid,[H]OC1=CC=C(CN2C=C(CN3C(=O)C=CC4=CC=CC=C34)N=N2)C=C1C1=NC2=C([N]1)C=CC=C7,"quinolone-1,2,3-triazole",,619.2970000000004,4.03,0.6053050461411095,-,+,,8.935597317008098,619.2970000000004,99.4,1.0,7.0,5.0,5.556420000000004,0.27885848618367676
C1=C2C(=CC=C1F)N(C(C=C2C)=O)CC3=C[N](N=N3)CC4=CC=C(C(=C4)C5=NC6=C([N]5)C=C(C(=C6)C)C)O[H],E. coli (CIP 53154),0.31,,https://doi.org/10.1016/j.molstruc.2023.135179,7k,hybrid,[H]OC1=CC=C(CN2C=C(CN3C(=O)C=CC4=CC=CC=C34)N=N2)C=C1C1=NC2=C([N]1)C=CC=C8,"quinolone-1,2,3-triazole",,507.5490000000003,0.31,-0.5086383061657274,-,+,,8.948217678393302,507.5490000000003,99.4,1.0,7.0,5.0,4.787360000000005,0.369839267248777
C1=C2C(=CC=C1F)N(C(C=C2C)=O)CC3=C[N](N=N3)CC4=CC=C(C(=C4)C5=NC6=C([N]5)C=C(C(=C6)C)C)O[H],E. coli (CIP 53154),0.61,,https://doi.org/10.1016/j.molstruc.2023.135179,7j,hybrid,[H]OC1=CC=C(CN2C=C(CN3C(=O)C=CC4=CC=CC=C34)N=N2)C=C1C1=NC2=C([N]1)C=CC=C9,"quinolone-1,2,3-triazole",,507.5490000000003,0.61,-0.2146701649892329,-,+,,8.948217678393302,507.5490000000003,99.4,1.0,7.0,5.0,4.787360000000005,0.369839267248777
C1=C2C(=CC=C1F)N(C(C=C2C)=O)CC3=C[N](N=N3)CC4=CC=C(C(=C4)C5=NC6=C([N]5)C=CC(=C6)Br)O[H],E. coli (CIP 53154),4.47,,https://doi.org/10.1016/j.molstruc.2023.135179,7n,hybrid,[H]OC1=CC=C(CN2C=C(CN3C(=O)C=CC4=CC=CC=C34)N=N2)C=C1C1=NC2=C([N]1)C=CC=C10,"quinolone-1,2,3-triazole",,558.3910000000003,4.47,0.6503075231319364,-,+,,8.935597317008098,558.3910000000003,99.4,1.0,7.0,5.0,4.933020000000004,0.33075017799488315
C1=C2C(=CC=C1F)N(C(C=C2C)=O)CC3=C[N](N=N3)CC4=CC=C(C(=C4)C5=NC6=C([N]5)C=CC(=C6)Cl)O[H],E. coli (CIP 53154),4.75,,https://doi.org/10.1016/j.molstruc.2023.135179,7m,hybrid,[H]OC1=CC=C(CN2C=C(CN3C(=O)C=CC4=CC=CC=C34)N=N2)C=C1C1=NC2=C([N]1)C=CC=C11,"quinolone-1,2,3-triazole",,513.9400000000003,4.75,0.6766936096248666,-,+,,8.935597317008098,513.9400000000003,99.4,1.0,7.0,5.0,4.823920000000005,0.36382946840554414
O=C1C=C(C=2C=C(Br)C=CC2N1CC=3N=NN(C3)CC=4C=CC(O)=C(C4)C5=NC6=CC(F)=CC=C6N5)C,E. coli (CIP 53154),0.56,,https://doi.org/10.1016/j.molstruc.2023.135179,7d,hybrid,[H]OC1=CC=C(CN2C=C(CN3C(=O)C=CC4=CC=CC=C34)N=N2)C=C1C1=NC2=C([N]1)C=CC=C12,"quinolone-1,2,3-triazole",,559.3990000000001,0.56,-0.2518119729937995,-,+,,8.935597317008098,559.3990000000001,101.62,2.0,7.0,5.0,5.148520000000004,0.30447914170458606
O=C1C=C(C=2C=C(Br)C=CC2N1CC=3N=NN(C3)CC=4C=CC(O)=C(C4)C5=NC6=CC=C(C=C6N5)C(F)(F)F)C,E. coli (CIP 53154),1.03,,https://doi.org/10.1016/j.molstruc.2023.135179,7e,hybrid,[H]OC1=CC=C(CN2C=C(CN3C(=O)C=CC4=CC=CC=C34)N=N2)C=C1C1=NC2=C([N]1)C=CC=C13,"quinolone-1,2,3-triazole",,609.4060000000003,1.03,0.0128372247051722,-,+,,8.973200021478227,609.4060000000003,101.62,2.0,7.0,5.0,6.028220000000004,0.24881528458648083
O=C1C=C(C=2C=C(F)C=CC2N1CC=3N=NN(C3)CC=4C=CC(O)=C(C4)C5=NC6=CC(=CC=C6N5)C)C,E. coli (CIP 53154),2.53,,https://doi.org/10.1016/j.molstruc.2023.135179,7i,hybrid,[H]OC1=CC=C(CN2C=C(CN3C(=O)C=CC4=CC=CC=C34)N=N2)C=C1C1=NC2=C([N]1)C=CC=C14,"quinolone-1,2,3-triazole",,494.53000000000026,2.53,0.4031205211758178,-,+,,8.935597317008098,494.53000000000026,101.62,2.0,7.0,5.0,4.694440000000003,0.3619776979340281
O=C1C=C(C=2C=C(F)C=CC2N1CC=3N=NN(C3)CC=4C=CC(O)=C(C4)C5=NC6=CC=C(C=C6N5)C(F)(F)F)C,E. coli (CIP 53154),0.14,,https://doi.org/10.1016/j.molstruc.2023.135179,7l,hybrid,[H]OC1=CC=C(CN2C=C(CN3C(=O)C=CC4=CC=CC=C34)N=N2)C=C1C1=NC2=C([N]1)C=CC=C15,"quinolone-1,2,3-triazole",,548.5000000000002,0.14,-0.8538719643217619,-,+,,8.973200021478227,548.5000000000002,101.62,2.0,7.0,5.0,5.404820000000004,0.2809463944303936
O=C(O)C1=CC=C(C=NNC(=O)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3)C=C1,E. coli ATCC 25922,,256.0,https://doi.org/10.1016/j.molstruc.2022.133946,3a,hybrid,C1=CN=CC=C1C(=O)NN,hydrazone,,418.8400000000001,611.2119186324132,2.786191814392602,-,+,не гибриды,8.844935591952018,418.8400000000001,107.44,3.0,4.0,5.0,4.345400000000002,0.33058036644801186
O=C(NN=CC1=CC=C(C=C1)N(CC)CC)C=2C=CC(=CC2)C3=NC4=CC=C(Cl)C=C4N3,E. coli ATCC 25922,,256.0,https://doi.org/10.1016/j.molstruc.2022.133946,3b,hybrid,C1=CN=CC=C1C(=O)NN,,,445.9540000000001,574.0502383653918,2.758949901614216,-,+,???,8.871238734620038,445.9540000000001,73.38,2.0,4.0,7.0,5.493400000000005,0.291416976843096
O=C(NN=CC1=CC=C(C=C1)C(C)C)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,E. coli ATCC 25922,,256.0,https://doi.org/10.1016/j.molstruc.2022.133946,3c,hybrid,C1=CN=CC=C1C(=O)NN,,,416.9120000000001,614.0384541581915,2.78819556968476,-,+,,8.844935591952018,416.9120000000001,70.14,2.0,3.0,5.0,5.770600000000004,0.31995483726445806
O=C(NN=CC1=CC=C(SC)C=C1)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,E. coli ATCC 25922,,128.0,https://doi.org/10.1016/j.molstruc.2022.133946,3d,hybrid,C1=CN=CC=C1C(=O)NN,,,420.9250000000001,304.0921779414384,2.483005249080137,-,+,,8.831672371174363,420.9250000000001,70.14,2.0,4.0,5.0,5.369100000000003,0.25886023654069484
O=C(NN=CC1=CC=C(C=C1)C(F)(F)F)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,E. coli ATCC 25922,,128.0,https://doi.org/10.1016/j.molstruc.2022.133946,3e,hybrid,C1=CN=CC=C1C(=O)NN,,,442.828,289.05127950355444,2.460974896147057,-,+,,8.858125234884326,442.828,70.14,2.0,3.0,4.0,5.666000000000003,0.3157665421660826
O=C(NN=CC=1C=CC(=CC1)C=2C=CC=CC2)C=3C=CC(=CC3)C4=NC5=CC(Cl)=CC=C5N4,E. coli ATCC 25922,,256.0,https://doi.org/10.1016/j.molstruc.2022.133946,3f,hybrid,C1=CN=CC=C1C(=O)NN,,,450.92900000000014,567.7168689527617,2.7541317989008687,-,+,,8.884273883353071,450.92900000000014,70.14,2.0,3.0,5.0,6.314200000000004,0.24295717152133783
O=C(NN=CC1=CC=C(OCC)C=C1)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,E. coli ATCC 25922,,256.0,https://doi.org/10.1016/j.molstruc.2022.133946,3g,hybrid,C1=CN=CC=C1C(=O)NN,,,418.88400000000007,611.1477163128693,2.786146193263874,-,+,,8.844935591952018,418.88400000000007,79.37,2.0,4.0,6.0,5.045900000000003,0.33956985526626754
O=C(NN=CC1=CC=C(OCC=2C=CC=CC2)C=C1)C=3C=CC(=CC3)C4=NC5=CC(Cl)=CC=C5N4,E. coli ATCC 25922,,256.0,https://doi.org/10.1016/j.molstruc.2022.133946,3h,hybrid,C1=CN=CC=C1C(=O)NN,,,480.9550000000001,532.2743291991974,2.7261355212996143,-,+,,8.910101860758425,480.9550000000001,79.37,2.0,4.0,7.0,6.226200000000004,0.21400807073591704
N#CC1=CC=C(C=NNC(=O)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3)C=C1,E. coli ATCC 25922,,128.0,https://doi.org/10.1016/j.molstruc.2022.133946,3i,hybrid,C1=CN=CC=C1C(=O)NN,,,399.84100000000007,320.12725058210634,2.5053226446961787,-,+,,8.831672371174363,399.84100000000007,93.93,2.0,4.0,4.0,4.518880000000003,0.389930837948984
O=C(O)C=1C=CC=CC1C=NNC(=O)C=2C=CC(=CC2)C3=NC4=CC=C(Cl)C=C4N3,E. coli ATCC 25922,,256.0,https://doi.org/10.1016/j.molstruc.2022.133946,3j,hybrid,C1=CN=CC=C1C(=O)NN,,,418.8400000000001,611.2119186324132,2.786191814392602,-,+,,8.844935591952018,418.8400000000001,107.44,3.0,4.0,5.0,4.345400000000002,0.33058036644801186
N1=CN=C(C=2NC=NC12)N3CCOCC3,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,1,hybrid,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,,205.22099999999992,1247.435691279158,3.0960181658044506,-,+,,8.641073441804128,205.22099999999992,66.93,1.0,5.0,1.0,0.1894999999999997,0.7194331179429966
N1=CN(C=2C=CC=CC12)CCN3C=NC=4C3=NC=NC4N5CCOCC5,E. coli ATCC25922,,128.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2a,hybrid,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,,349.3980000000002,366.3443980789813,2.563889554952444,-,+,,8.791473205437047,349.3980000000002,73.89,0.0,8.0,4.0,1.7128,0.5584108995291102
N1=CN(C=2C=C(C(=CC12)C)C)CCN3C=NC=4C3=NC=NC4N5CCOCC5,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2b,hybrid,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,,377.45200000000017,678.2319341267231,2.831378234407731,-,+,,8.818338538521378,377.45200000000017,73.89,0.0,8.0,4.0,2.3296400000000004,0.5434412960553467
N=1C=NC(=C2N=CN(C12)CCN3C(=NC=4C=CC=CC43)C)N5CCOCC5,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2c,hybrid,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,,363.4250000000002,704.4094379858287,2.8478251662016936,-,+,,8.804937509573431,363.4250000000002,73.89,0.0,8.0,4.0,2.02122,0.5522709286788389
FC(F)(F)C1=NC=2C=CC=CC2N1CCN3C=NC=4C3=NC=NC4N5CCOCC5,E. coli ATCC25922,,128.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2d,hybrid,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,,417.39500000000027,306.66395141293003,2.486662727327191,-,+,,8.844935591952018,417.39500000000027,73.89,0.0,8.0,4.0,2.7316000000000003,0.5084871770207563
O=N(=O)C=1C=CC2=C(N=C(N2CCN3C=NC=4C3=NC=NC4N5CCOCC5)C)C1,E. coli ATCC25922,,16.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2e,hybrid,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,,408.42200000000025,39.175166861726325,1.5930108549676258,-,+,,8.844935591952018,408.42200000000025,117.03,0.0,10.0,5.0,1.92942,0.3631544643215585
O=C(C1=NC=2C=CC=CC2N1CCN3C=NC=4C3=NC=NC4N5CCOCC5)C,E. coli ATCC25922,,128.0,https://doi.org/10.1016/j.bmcl.2018.03.046,2f,hybrid,C(CN1C=NC2=C(N=CN=C12)N1CCOCC1)N1C=NC2=C1C=CC=C2,purine,,391.4350000000002,327.0019288004392,2.5145503143266987,-,+,,8.831672371174363,391.4350000000002,90.96,0.0,9.0,5.0,1.9154,0.48006728138015586
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC)N5CCOCC5,E. coli ATCC25922,,128.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3a,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,363.4250000000002,352.2047189929144,2.5467951705377123,-,+,,8.804937509573431,363.4250000000002,73.89,0.0,8.0,4.0,2.0808,0.5526765599970208
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCC)N5CCOCC5,E. coli ATCC25922,,128.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3b,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,391.4790000000003,326.9651756543771,2.514501499368162,-,+,,8.831672371174363,391.4790000000003,73.89,0.0,8.0,6.0,2.8610000000000007,0.5031815084986374
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCC)N5CCOCC5,E. coli ATCC25922,,8.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3c,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,419.5330000000004,19.06882176133937,1.2803238593618378,-,+,,8.858125234884326,419.5330000000004,73.89,0.0,8.0,8.0,3.641200000000002,0.40608347458464183
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCC)N5CCOCC5,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3d,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,447.5870000000005,571.9558432215407,2.7573625011960514,-,+,,8.884273883353071,447.5870000000005,73.89,0.0,8.0,10.0,4.421400000000004,0.33511946786011115
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCC)N5CCOCC5,E. coli ATCC25922,,128.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3e,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,475.6410000000006,269.11052663668573,2.4299306861354046,-,+,,8.910101860758425,475.6410000000006,73.89,0.0,8.0,12.0,5.201600000000004,0.26222173498513696
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCCCC)N5CCOCC5,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3f,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,503.6950000000007,508.2440762763173,2.706072325518635,-,+,,8.935597317008098,503.6950000000007,73.89,0.0,8.0,14.0,5.981800000000006,0.1970719291266407
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCCCCCCCCCCCC)N5CCOCC5,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3g,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,559.8030000000006,457.3037300621821,2.660204743779143,-,+,,8.98556103370835,559.8030000000006,73.89,0.0,8.0,18.0,7.542200000000008,0.11725792869923449
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC=C)N5CCOCC5,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3h,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,375.43600000000026,681.8738746417495,2.8337040511774667,-,+,,8.818338538521378,375.43600000000026,73.89,0.0,8.0,5.0,2.2469,0.4982734272500246
C#CCN1C(=NC=2C=CC=CC21)CN3C=NC=4C3=NC=NC4N5CCOCC5,E. coli ATCC25922,,512.0,https://doi.org/10.1016/j.bmcl.2018.03.046,3i,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,373.4200000000002,1371.1102779711846,3.1370723863637617,-,+,,8.818338538521378,373.4200000000002,73.89,0.0,8.0,4.0,1.6941,0.5070722502902208
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CC=5C=CC=CC5)N6CCOCC6,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4a,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,425.49600000000027,601.6507793257747,2.7793444835847634,-,+,,8.871238734620038,425.49600000000027,73.89,0.0,8.0,5.0,3.1092000000000013,0.430832502810507
FC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4b,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,443.4860000000003,577.2448284726008,2.761360050769165,-,+,,8.884273883353071,443.4860000000003,73.89,0.0,8.0,5.0,3.2483000000000013,0.4152563239825261
FC1=CC=CC(=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4c,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,443.4860000000003,577.2448284726008,2.761360050769165,-,+,,8.884273883353071,443.4860000000003,73.89,0.0,8.0,5.0,3.2483000000000004,0.4152563239825261
FC1=CC=C(C=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4d,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,443.4860000000003,577.2448284726008,2.761360050769165,-,+,,8.884273883353071,443.4860000000003,73.89,0.0,8.0,5.0,3.2483000000000004,0.4152563239825261
ClC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4e,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,459.94100000000026,556.5931282490577,2.745537840190734,-,+,,8.884273883353071,459.94100000000026,73.89,0.0,8.0,5.0,3.7626000000000026,0.3981508876428179
ClC1=CC=CC(=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4f,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,459.94100000000026,556.5931282490577,2.745537840190734,-,+,,8.884273883353071,459.94100000000026,73.89,0.0,8.0,5.0,3.7626000000000026,0.3981508876428179
ClC1=CC=C(C=C1)CN2C(=NC=3C=CC=CC32)CN4C=NC=5C4=NC=NC5N6CCOCC6,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,4g,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCOCC1)C1=NC2=C(N1)C=CC=C2,purine,,459.94100000000026,556.5931282490577,2.745537840190734,-,+,,8.884273883353071,459.94100000000026,73.89,0.0,8.0,5.0,3.7626000000000026,0.3981508876428179
N1=CN=C(C=2NC=NC12)N3CCCCC3,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,5a,hybrid,C1CN(CCO1)C1=NC=NC2=C1NC=N2,purine,,203.2489999999999,1259.538792318782,3.100211547801219,-,+,,8.641073441804128,203.2489999999999,57.7,1.0,4.0,1.0,1.3432,0.7595354927253046
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCC)N5CCCCC5,E. coli ATCC25922,,16.0,https://doi.org/10.1016/j.bmcl.2018.03.046,6a,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCCCC1)C1=NC2=C(N1)C=CC=C2,purine,,417.5610000000004,38.31775477115914,1.5834000536668578,-,+,,8.858125234884326,417.5610000000004,64.66,0.0,7.0,8.0,4.794900000000005,0.3855707499723378
N1=CN=C(C=2NC=NC12)N3CCCC3,E. coli ATCC25922,,256.0,https://doi.org/10.1016/j.bmcl.2018.03.046,5b,hybrid,C1CN(CCO1)C1=NC=NC2=C1NC=N2,purine,,189.22199999999992,1352.9082242022605,3.1312683368234966,-,+,,8.62746945134546,189.22199999999992,57.7,1.0,4.0,1.0,0.9530999999999998,0.7253199760400634
N=1C=NC(=C2N=CN(C12)CC3=NC=4C=CC=CC4N3CCCCCC)N5CCCC5,E. coli ATCC25922,,16.0,https://doi.org/10.1016/j.bmcl.2018.03.046,6b,hybrid,C(N1C=NC2=C(N=CN=C12)N1CCCC1)C1=NC2=C(N1)C=CC=C2,purine,,403.5340000000004,39.649694945159474,1.5982398503133055,-,+,,8.844935591952018,403.5340000000004,64.66,0.0,7.0,8.0,4.404800000000003,0.40795936802694027
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=5C=CC=CC5N4)CC3)CC,"E. coli DH52, Escherichia coli DH52",,2.0,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,6a,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC3)C3=NC4=C(N3)C=CC=C4)=C(F)C=C2C1=O,quinolone,,435.4590000000002,4.592854895638853,0.6620827247519501,-,+,,8.871238734620038,435.4590000000002,94.46,2.0,6.0,4.0,3.061600000000001,0.5117576213918724
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=5C=CC=CC5N4)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,1.0,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,6b,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC3)C3=NC4=C(N3)C=CC=C4)=C(F)C=C2C1=O,quinolone,,447.4700000000002,2.234786689610476,0.3492360760378955,-,+,,8.884273883353071,447.4700000000002,94.46,2.0,6.0,4.0,3.3766000000000016,0.4982181999158104
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4)CC3)CC,"E. coli DH52, Escherichia coli DH52",,0.5,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13a,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,449.4860000000002,1.1123816982063952,0.0462538348906497,-,+,,8.884273883353071,449.4860000000002,94.46,2.0,6.0,5.0,3.0572000000000017,0.4864440752122025
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(F)=CC5N4)CC3)CC,"E. coli DH52, Escherichia coli DH52",,16.0,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13b,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,467.4760000000002,34.22635600544197,1.534360663351385,-,+,,8.89722879283236,467.4760000000002,94.46,2.0,6.0,5.0,3.1963000000000017,0.4682915981833535
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(Cl)=CC5N4)CC3)CC,"E. coli DH52, Escherichia coli DH52",,0.5,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13c,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,483.93100000000027,1.03320514701476,0.0141865609880592,-,+,,8.89722879283236,483.93100000000027,94.46,2.0,6.0,5.0,3.710600000000002,0.44917164400033843
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(Br)=CC5N4)CC3)CC,"E. coli DH52, Escherichia coli DH52",,16.0,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13d,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,528.3820000000002,30.281122369800627,1.481171968251334,-,+,,8.89722879283236,528.3820000000002,94.46,2.0,6.0,5.0,3.8197000000000023,0.4093430521237024
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(=CC5N4)N(=O)=O)CC3)CC,"E. coli DH52, Escherichia coli DH52",,8.0,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13e,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,494.4830000000003,16.178513720390782,1.2089386215604687,-,+,,8.922891740981662,494.4830000000003,137.60000000000002,2.0,8.0,6.0,2.9654000000000016,0.3082865378002586
